id,spacetrack_id,version,launch_date,longitude,latitude,height_km,velocity_kms
5f5a9c1e2fd30c00065e5ecb,,v1.0,,-145.902121555174,-48.04595619350839,564.9458188483586,7.5778244560182415
5f5a9c1e2fd30c00065e5ecd,,v1.0,,151.50310922466213,-11.76405709031986,551.1476871950117,7.5863383765366645
5f5a9c1e2fd30c00065e5ed0,,v1.0,,-139.52280757138823,-36.02270966493535,560.0349991912653,7.580540415389208
5f5a9c1e2fd30c00065e5ed4,,v1.0,,-26.814980306028605,-18.342988508279497,551.8781673196609,7.586287593656889
5f5a9c1e2fd30c00065e5ed2,,v1.0,,-83.85557427692568,-49.63899760116999,565.4376124336959,7.5776899062658645
5f5a9c1e2fd30c00065e5ed7,,v1.0,,,,,
5f5a9c1e2fd30c00065e5ed6,,v1.0,,,,,
5f5a9c1e2fd30c00065e5ed3,,v1.0,,-96.24053437184484,-36.62141192223841,559.6363449751316,7.581113637158877
5f5a9c1e2fd30c00065e5ed5,,v1.0,,11.720588484897716,5.565764817351247,547.0520459825038,7.5904228958987305
5f5a9c1e2fd30c00065e5ed8,,v1.0,,-13.843586136437791,-25.994520943040886,554.7576299598586,7.584341742472436
5f5a9c1e2fd30c00065e5edc,,v1.0,,-53.43828764138573,-20.20704169367602,552.2717155397222,7.586096920996367
5f5a9c1e2fd30c00065e5edb,,v1.0,,2.6203052690641373,40.72357414751397,549.4907767656141,7.593163322841112
5f5a9c1e2fd30c00065e5edd,,v1.0,,-123.34000974089659,-51.320514284996854,566.1223294660094,7.5772959814362695
5f5a9c1e2fd30c00065e5ee0,,v1.0,,,,,
5f5a9c1e2fd30c00065e5ee3,,v1.0,,89.21200134951573,52.62946502316849,552.7334966886438,7.592253308940088
5f5a9c1e2fd30c00065e5ee4,,v1.0,,165.79759014986055,2.3139732664095614,548.2687079486213,7.588968325691754
5f5a9c1f2fd30c00065e5ef2,,v1.0,,-168.1478100929985,-5.75927486587843,549.5662578231531,7.587667367308663
5f889667c86e27000615b18d,,v1.0,,,,,
5f889667c86e27000615b1a9,,v1.0,,-118.01405762335204,53.20374158680914,552.7500067469573,7.592330160015213
5f889668c86e27000615b1ea,,v1.0,,3.3372382341945874,-0.7468523909987514,548.8306904423425,7.588348312882743
5f889668c86e27000615b1ec,,v1.0,,-167.1379669679187,40.86123353036898,550.1023382175954,7.592466152552496
5f889668c86e27000615b1e9,,v1.0,,-175.43106039350917,21.383802031505585,546.9903477250336,7.592070111874498
5f889668c86e27000615b1f3,,v1.0,,146.18629789863002,-25.95286173603883,554.9189694684219,7.584136277313254
5f889668c86e27000615b1f8,,v1.0,,158.1811191455921,25.221708981979837,547.4483829545361,7.592189164506158
5f889668c86e27000615b1f5,,v1.0,,-47.109380805895576,24.239321372919527,547.9556279420012,7.591462682121723
5f889668c86e27000615b201,,v1.0,,4.7056058389413336,-21.54224523481419,554.1078087979804,7.584293469555545
5f889669c86e27000615b20f,,v1.0,,7.863218276568182,-37.70660669086053,560.2098678254906,7.580712099938276
5f889669c86e27000615b211,,v1.0,,,,,
5f889669c86e27000615b216,,v1.0,,-142.31280897750142,45.64151600861184,550.6728575253046,7.592916708840061
5f889669c86e27000615b217,,v1.0,,-46.66401769620844,18.15888266074952,547.2622979623593,7.591298891045489
5f889669c86e27000615b21b,,v1.0,,-172.31047693133843,37.58441735518881,549.4946696264742,7.592414457839058
5f889669c86e27000615b221,,v1.0,,-21.906801801543857,-13.753204696174556,551.4113302944115,7.586247773255739
5f889669c86e27000615b220,,v1.0,,32.71555773361979,-53.108206184993115,566.7414158030051,7.5770021529713905
5f889669c86e27000615b21e,,v1.0,,-137.61040494302003,47.55409901137525,551.2000839053408,7.592789699695762
5f889669c86e27000615b21f,,v1.0,,-81.93705809861044,45.46114110840125,551.1943334585694,7.592312509610365
5f889669c86e27000615b225,,v1.0,,-19.48056131577215,26.8478992550367,548.1044180813251,7.591792825526259
5f889669c86e27000615b233,,v1.0,,-133.03240933183937,51.88553169773395,399.2892139340902,7.676952331894363
5f889669c86e27000615b235,,v1.0,,77.54579235424343,-52.216653436658255,566.3718181323347,7.577161680755099
5f889669c86e27000615b23a,,v1.0,,-149.96509418451666,31.4642059831916,548.7071647874691,7.591987835162655
5f889669c86e27000615b23c,,v1.0,,157.07849067317605,-7.581473000941996,549.0790936949925,7.588274736284737
5f889669c86e27000615b251,,v1.0,,10.586087724977238,-42.38294577965634,562.4743825987161,7.579253957413962
5f889669c86e27000615b250,,v1.0,,-34.055717911938466,26.218815839595592,548.0653674074729,7.591687345081107
5f889669c86e27000615b260,,v1.0,,-104.99338075319154,53.039862453053445,533.4593378083791,7.601850482788144
5f889669c86e27000615b262,,v1.0,,61.650907650329316,-53.2026926663607,566.9267612890653,7.576845057751091
5f889669c86e27000615b266,,v1.0,,-8.52553901434453,-23.454058705130382,554.7609651979501,7.583882257541243
5f889669c86e27000615b270,,v1.0,,,,,
5f889669c86e27000615b271,,v1.0,,157.9619341714568,13.594725607136985,546.8363456515344,7.591230334298882
5f889669c86e27000615b273,,v1.0,,30.108895003161514,-31.53024142536731,557.9682692309925,7.581860502155655
5f889669c86e27000615b277,,v1.0,,88.07166561733662,-45.45341754018368,563.3717554722762,7.578972543972163
5f889669c86e27000615b275,,v1.0,,-68.23924552027266,47.86790037713364,551.6728663242557,7.592345245221343
5f889669c86e27000615b274,,v1.0,,75.00114096290076,-53.17345159792065,566.7144020411524,7.577023562212833
5f889669c86e27000615b27c,,v1.0,,133.21340915852926,-18.30309500835135,552.4544135063798,7.585606857445021
5f889669c86e27000615b28a,,v1.0,,97.94226405703891,-45.51279732117537,563.3248755970471,7.579007938651466
5f889669c86e27000615b28e,,v1.0,,-33.68633118909132,8.251081469449764,547.0458918992008,7.590554028398166
5f889669c86e27000615b28d,,v1.0,,,,,
5f889669c86e27000615b29c,,v1.0,,69.28833572318564,-52.620726691589105,566.3627949000065,7.577300884384877
5f889669c86e27000615b298,,v1.0,,-61.54915421703673,33.01021409731387,548.7996528718513,7.592203219140168
5f889669c86e27000615b2a8,,v1.0,,,,,
5f889669c86e27000615b2a7,,v1.0,,-8.335773749175475,-5.45841492782108,549.6835891977262,7.587472504688543
5f889669c86e27000615b2a6,,v1.0,,104.54400541179649,-49.98717346310544,565.3960428429291,7.5777842249574
5f889669c86e27000615b2aa,,v1.0,,36.75873551037675,-51.345669759239016,566.2018726256711,7.577195405530852
5f889669c86e27000615b2b1,,v1.0,,-163.7915441299245,45.12786519032051,550.9532579012293,7.5925189149392684
5f889669c86e27000615b2b6,,v1.0,,-86.79406684900067,48.9882466611673,551.8735475693966,7.592383439560693
5f889669c86e27000615b2b4,,v1.0,,42.53012547153175,-47.59749019670569,564.3437979777354,7.578397234785986
5f88966ac86e27000615b2c3,,v1.0,,,,,
5f889669c86e27000615b2bd,,v1.0,,129.00445896764842,-39.794641150487145,560.7954680735038,7.580510643333978
5f88966ac86e27000615b2cb,,v1.0,,-177.8833241801128,18.307637766990627,546.7732996836721,7.59186530514121
5f88966ac86e27000615b2c8,,v1.0,,,,,
5f88966ac86e27000615b2eb,,v1.0,,,,,
5f88966ac86e27000615b2ef,,v1.0,,-20.24533529907098,10.260618738428043,547.740374258171,7.589949858003484
5f88966ac86e27000615b308,,v1.0,,-34.99630671959562,-9.79039693312146,550.2895511701718,7.5870934303296
5f88966ac86e27000615b318,,v1.0,,-110.73696337338089,52.6257332095881,552.6514646286741,7.592337980562097
5f88966ac86e27000615b325,,v1.0,,20.489504698093608,-36.023528573916266,559.8274996068003,7.580764624652041
5f88966ac86e27000615b326,,v1.0,,-34.10707345789674,2.200972906606325,548.083059384604,7.589166375266756
5f88966ac86e27000615b32c,,v1.0,,6.286973242121359,-28.062879808357177,556.4861720416257,7.582795308824822
5f88966ac86e27000615b32e,,v1.0,,,,,
5f88966ac86e27000615b330,,v1.0,,118.28231633047903,-33.158745675913714,558.2938405154036,7.58183369627107
5f908d7c874a1d0006085856,,v1.0,,,,,
5f98848bfb51fa0006ab75b8,,v1.0,,82.3058858821128,-18.521221417547636,552.9746475052025,7.5850841775622655
5f98848bbdedb2000627314d,,v1.0,,-37.06589143977468,53.09346690477217,552.7112091027539,7.592379886520613
5f98848bfb51fa0006ab75b7,,v1.0,,-18.840294536727754,53.14975632187711,552.8010293137295,7.592295736877514
5f98848bfb51fa0006ab75b6,,v1.0,,30.91258373629105,21.214394847754782,548.1534883130607,7.590783277297294
5f98848bbdedb20006273156,,v1.0,,,,,
5f98848bbdedb20006273158,,v1.0,,-108.66308105484681,23.30180087828002,547.0496257013974,7.592242371817683
5f98848bbdedb20006273159,,v1.0,,-151.05475386111667,-39.825572673113214,560.9262842679445,7.580401018535842
5f98848bfb51fa0006ab75bd,,v1.0,,-101.85664107195066,43.68807653752021,550.7937448194307,7.592364865101492
5f98848bbdedb2000627315a,,v1.0,,58.401023684061975,-7.7935365406550865,550.236941314799,7.587030569627879
5f98848bbdedb2000627315b,,v1.0,,16.606985521524045,38.114256184402755,550.0679810842921,7.591910962510728
5f98848bfb51fa0006ab75be,,v1.0,,46.38694840329139,25.75749169823119,548.5804012432445,7.591041219034897
5f98848bbdedb2000627315f,,v1.0,,46.34874825058064,8.358911363795034,547.8866694248372,7.589647433920687
5f98848bfb51fa0006ab75cd,,v1.0,,-96.91103550564608,0.4050423266432093,547.466464905302,7.589831888449452
5f98848bfb51fa0006ab75cc,,v1.0,,,,,
5f98848bbdedb20006273167,,v1.0,,-168.3789803073198,-47.91429621921686,564.4444444324108,7.5783772831610285
5f98848bbdedb20006273166,,v1.0,,-160.11534846716626,-16.320580927275827,551.8551221908847,7.586026925525819
5f98848bbdedb20006273162,,v1.0,,,,,
5f98848bbdedb20006273163,,v1.0,,-164.00505884246775,-38.53794053683169,560.1652667734215,7.580925479772061
5f98848bbdedb20006273169,,v1.0,,37.330334462511345,43.62336599814143,550.7843084869683,7.592382033700263
5f98848bbdedb2000627316a,,v1.0,,-92.32591747268332,37.57910749186471,549.3823751573946,7.592553969969894
5f98848bfb51fa0006ab75d4,,v1.0,,74.84085906055246,-26.88000442221722,555.4778139229102,7.5836930590951575
5f98848bfb51fa0006ab75cb,,v1.0,,,,,
5f98848bfb51fa0006ab75d1,,v1.0,,-109.21865229333191,-15.537124107388507,551.3934616594097,7.586426273310488
5f98848bfb51fa0006ab75d3,,v1.0,,-121.72364081863223,7.609436421681918,546.6349616730413,7.590966037699839
5f98848bfb51fa0006ab75cf,,v1.0,,-84.52999111756809,16.34929821533909,546.5182785283714,7.5918966016624925
5f98848bfb51fa0006ab75d5,,v1.0,,70.13950173585903,-31.553066050125373,558.0230133267123,7.581807276655942
5f98848bfb51fa0006ab75d7,,v1.0,,,,,
5f98848bbdedb2000627316b,,v1.0,,71.95128048635034,-5.731226072395276,549.777480204044,7.587420251810461
5f98848bbdedb2000627316f,,v1.0,,,,,
5f98848bfb51fa0006ab75d8,,v1.0,,-133.80143564988748,-25.947682326962354,554.8553678455037,7.58420622147407
5f98848bfb51fa0006ab75da,,v1.0,,-110.82997847853898,25.982120784872613,547.0567458840114,7.59275596566542
5f98848bfb51fa0006ab75df,,v1.0,,-37.955658677737894,53.204098107242814,552.6366965915768,7.59245702116541
5f98848bfb51fa0006ab75e0,,v1.0,,,,,
5f98848bbdedb20006273176,,v1.0,,29.10828570526554,39.721775434415406,550.2443752998106,7.592077447010817
5f98848bbdedb20006273175,,v1.0,,117.79060982748302,-45.67890560153286,563.6972715571856,7.578659715057594
5f98848bbdedb20006273177,,v1.0,,88.34007655699934,-25.44793386182251,555.6467337780005,7.583256184678901
5f98848bbdedb20006273178,,v1.0,,59.01845159107469,-1.6521815471533343,549.3559984386502,7.587770186141559
5f98848bbdedb20006273179,,v1.0,,1.452442307729605,41.30561389429191,550.6125358932768,7.591989336349726
5f98848cfb51fa0006ab75ee,,v1.0,,15.15793534531753,35.78673883669299,549.4331580285634,7.59209413558644
5f98848cfb51fa0006ab75f7,,v1.0,,-147.31790262945262,-24.45450144208306,554.2515413177043,7.584603171677864
5f98848cfb51fa0006ab75f2,,v1.0,,78.35969181832154,-43.79567740047432,563.2261222528932,7.578768157974252
5f98848cfb51fa0006ab75f3,,v1.0,,110.12197390800603,-48.44705606511537,565.2061613779942,7.5776567423524135
5f98848cfb51fa0006ab75f5,,v1.0,,59.782738637468434,10.214126327652039,547.6046704552082,7.590080872319177
5f98848cfb51fa0006ab75f6,,v1.0,,,,,
5f98848cfb51fa0006ab75fb,,v1.0,,16.603282015401504,30.548130329517036,548.8280235800194,7.591672701864044
5f98848cbdedb2000627318a,,v1.0,,49.415206006359945,4.157223142778501,548.4229383035681,7.588851612899861
5f98848cfb51fa0006ab75fa,,v1.0,,179.92266618266336,-46.727079681913054,563.889508088525,7.578697014769605
5f98848cfb51fa0006ab75fe,,v1.0,,129.706747051411,-44.31836067275723,563.7804852599265,7.578285125569728
5f98848cfb51fa0006ab75f9,,v1.0,,-110.39886737088379,2.4339105743970024,547.0250545593071,7.590334643529073
5f98848cbdedb2000627318d,,v1.0,,-82.87137728802509,33.22776201155042,548.4951488835077,7.592583198823279
5f98848cbdedb2000627318f,,v1.0,,56.60178856151541,30.655955743415408,548.8844937418953,7.591650641660453
5f98848cbdedb20006273191,,v1.0,,178.98236679782386,-51.26358399100823,565.8536902748438,7.577560620867388
5f98848cbdedb20006273190,,v1.0,,152.79549770907735,-53.11143277469675,566.747251414612,7.576979419530003
5f98848cbdedb20006273194,,v1.0,,,,,
5f98848cbdedb20006273199,,v1.0,,165.80584103784457,-44.233845265528636,562.746745296613,7.579394621078046
5f98848cbdedb2000627319a,,v1.0,,25.215146665915434,42.1308509160139,550.5978213337385,7.59222719612004
5f98848cbdedb2000627319b,,v1.0,,,,,
5f98848cbdedb2000627319f,,v1.0,,,,,
5f98848cbdedb200062731a0,,v1.0,,,,,
5fa31091c4fa370006feecb5,,v1.0,,,,,
5fa3109229f50d0006226d72,,v1.0,,-42.141262313811616,19.462147684176664,546.5636621735821,7.592261748776954
5fa3109229f50d0006226d70,,v1.0,,164.3874831232694,-21.14825716897745,554.2072459861447,7.584119425277076
5fa3109229f50d0006226d7e,,v1.0,,-51.963242539743455,7.2856866135525165,546.5394465600621,7.591061813674239
5fa3109229f50d0006226d7f,,v1.0,,138.40230534395135,-7.791643946338004,549.9688655213522,7.587329812324097
5fa3109229f50d0006226d80,,v1.0,,-41.30176581226141,0.9880225579956462,546.728664546722,7.590639294147068
5fa3109229f50d0006226d7d,,v1.0,,142.82483691472493,-40.84692972207339,561.8599873386211,7.579603599125995
5fa3109229f50d0006226d81,,v1.0,,,,,
5fa31092c4fa370006feecf2,,v1.0,,-139.07149974156562,-53.195237973194146,566.7748700075717,7.576996338353316
5fa3109229f50d0006226d82,,v1.0,,177.2542466066542,-33.329170860633006,558.7082653984671,7.581421776824877
5fa31092c4fa370006feecf3,,v1.0,,56.080418938703055,50.790478721966196,552.2366213349396,7.59237256324116
5fa31092c4fa370006feecf0,,v1.0,,90.13645426517161,51.91607082975,552.577439841205,7.592258916267279
5fa3109229f50d0006226d84,,v1.0,,-53.82562054091428,-8.416509704328798,549.2633739346875,7.588123458382468
5fa3109229f50d0006226d85,,v1.0,,151.8909720172428,-5.804656175475265,550.247860057335,7.586915573742991
5fa3109229f50d0006226d86,,v1.0,,89.5012633451884,44.946058943812595,551.1937376186233,7.592213198811931
5fa3109229f50d0006226d8c,,v1.0,,-179.93361352579777,-35.681976664686495,559.9261687214503,7.580578738740682
5fa31092c4fa370006feecf5,,v1.0,,-3.991879527279002,27.810718841296403,547.1598814373992,7.592987829265674
5fa31092c4fa370006feecfa,,v1.0,,-82.78983871335751,-25.17755224869259,554.6133475243478,7.584346820349352
5fa31092c4fa370006feecf7,,v1.0,,130.09563299059687,21.832459129479727,547.8338606315565,7.591196233906419
5fa31092c4fa370006feecf4,,v1.0,,-107.69289654666429,-49.25951845815166,564.9635814858029,7.578112889223681
5fa3109229f50d0006226d8b,,v1.0,,81.52218196247317,41.26818866141301,550.7200109154574,7.59191035689131
5fa3109229f50d0006226d8e,,v1.0,,,,,
5fa3109229f50d0006226d8d,,v1.0,,,,,
5fa3109229f50d0006226d8f,,v1.0,,29.587829133566487,44.259597137346695,550.6014672846995,7.592714445869035
5fa3109229f50d0006226d93,,v1.0,,73.19867761679079,48.995097097944516,552.0759242323729,7.59217201093663
5fa3109229f50d0006226d95,,v1.0,,-6.468314835283331,46.07771037253182,550.9611504584936,7.592736512811516
5fa31092c4fa370006feed04,,v1.0,,,,,
5fa31092c4fa370006feed01,,v1.0,,113.26667905734317,23.986304506117648,548.1555353195872,7.5912206290747966
5fa3109229f50d0006226d9a,,v1.0,,-26.871657794198264,34.22855433348186,548.3217297422398,7.593004813711879
5fa31092c4fa370006feed07,,v1.0,,-67.34730107456937,-24.495464608234478,554.3504793517259,7.5845190771227395
5fa31092c4fa370006feed09,,v1.0,,-78.88922882381361,-46.36587739730849,563.4910770406468,7.579110593342131
5fa3109229f50d0006226d97,,v1.0,,-17.859661183179764,18.352313803634797,546.7452316548552,7.5918898120398275
5fa31092c4fa370006feed06,,v1.0,,,,,
5fa3109229f50d0006226d9b,,v1.0,,127.30787994525556,-1.9997613187876415,407.97569083235703,7.667413027002251
5fa31092c4fa370006feed08,,v1.0,,-159.81921267615863,-52.95755707829293,566.4691229245,7.577242620413092
5fa31092c4fa370006feed0a,,v1.0,,126.00711900628797,8.689495056518275,547.7773093325168,7.589788562648626
5fa31092c4fa370006feed0c,,v1.0,,,,,
5fa31092c4fa370006feed0d,,v1.0,,46.597554982165256,52.674824424208666,552.3678845943814,7.592609782326998
5fa31092c4fa370006feed0b,,v1.0,,126.58791762265393,26.11229682050027,548.497392511229,7.591230954492209
5fa31092c4fa370006feed0f,,v1.0,,110.05366576325149,-47.34839485575314,356.09700197685197,7.694965622246273
5fa31092c4fa370006feed11,,v1.0,,-112.85717818464946,-51.58868990534615,565.993843906389,7.577481320650798
5fa31093c4fa370006feed16,,v1.0,,151.42634390323173,-23.40099563321684,555.0058583732498,7.58362877413306
5fa31092c4fa370006feed12,,v1.0,,96.63107487445038,38.0947883529832,549.8085429714065,7.592183014387195
5fa3109329f50d0006226dac,,v1.0,,10.682495951730777,48.63583503156877,551.4422345646353,7.592791569663845
5fa31092c4fa370006feed14,,v1.0,,,,,
5fa31092c4fa370006feed15,,v1.0,,116.743565702389,19.99068215509125,548.0651551613046,7.590691929856872
5fa31093c4fa370006feed17,,v1.0,,,,,
5fa3109329f50d0006226dae,,v1.0,,149.7392741301799,-2.6009353416214274,549.0934195365953,7.588071271436803
5fa3109329f50d0006226dab,,v1.0,,-150.460682008244,-49.732742790287695,565.6960358591541,7.577405759171515
5fa31093c4fa370006feed1f,,v1.0,,,,,
5fa31093c4fa370006feed24,,v1.0,,-86.31571205371684,-42.80954197904631,562.1019402225647,7.579769691395017
5fa3109329f50d0006226db8,,v1.0,,-30.399703309669707,2.4129003723536493,546.7577678947064,7.590630861127087
5fa3109329f50d0006226db9,,v1.0,,-71.38838487006929,-34.90880585822221,505.48642454312903,7.609491689840593
5fa3109329f50d0006226dbc,,v1.0,,174.96408185053437,-47.1510104502744,356.3482226708138,7.694726904958283
5fa3109329f50d0006226dbd,,v1.0,,,,,
5fa31093c4fa370006feed29,,v1.0,,23.520950344584044,52.865243503716584,552.6826231551113,7.592369519294406
5fa3109329f50d0006226dbf,,v1.0,,-28.241507192089017,5.609725030009381,546.5916248913763,7.590916414631906
5fa31093c4fa370006feed2c,,v1.0,,,,,
5fa31093c4fa370006feed2e,,v1.0,,,,,
5fa3109329f50d0006226dc0,,v1.0,,10.065044791594241,31.490596121123325,547.7541455721057,7.593033044206841
5fc7ec8948e2a400068db083,,v1.0,,-168.17405053500858,-53.05078008676295,566.8076797655613,7.57691634208527
5fc7ec8a48e2a400068db090,,v1.0,,,,,
5fc7ec8a48e2a400068db092,,v1.0,,,,,
5fc7ec8a48e2a400068db097,,v1.0,,,,,
5fc7ec8a48e2a400068db09c,,v1.0,,-44.47506920581985,22.15539429236406,546.6466717913281,7.592578686930814
5fc7ec8a48e2a400068db0a7,,v1.0,,138.1451243847232,-25.17599549914513,555.5199359258622,7.583344561455046
5fc7ec8a48e2a400068db0b3,,v1.0,,125.11976935832183,-3.3940209737027742,549.5741688293674,7.587553531223258
5fc7ec8b48e2a400068db0cc,,v1.0,,137.63712155705107,-19.159603391225968,553.2567534777918,7.58488514312202
5fc7ec8b48e2a400068db0ce,,v1.0,,99.98756998831423,16.179615313376026,547.3842944582975,7.590929846180618
5fc7ec8b48e2a400068db0d2,,v1.0,,-80.25704960962385,-32.11821082300822,557.5864899082926,7.5824015104610645
5fc7ec8b48e2a400068db0d4,,v1.0,,93.15260437734484,40.562811944441776,550.3929149621745,7.592106477607978
5fc7ec8b48e2a400068db0d9,,v1.0,,,,,
5fc7ec8b48e2a400068db0d3,,v1.0,,158.31171985704378,-43.77970336001659,563.4404565297336,7.578529926149357
5fc7ec8ae4130000069e2b83,,v1.0,,-41.06052726630134,30.736953451391656,547.8662732410294,7.59277261607796
5fc7ec8b48e2a400068db0d7,,v1.0,,-55.008682857357364,27.04892346660848,547.6501091778091,7.592307880261458
5fc7ec8b48e2a400068db0d6,,v1.0,,5.547764751815673,51.97394613207908,552.4510452548047,7.592416656374975
5fc7ec8ae4130000069e2b81,,v1.0,,71.26436894027024,34.765147114080236,549.3717007479399,7.591946673025718
5fc7ec8ae4130000069e2b89,,v1.0,,111.09850319393126,-23.026824855289604,554.9023619696072,7.58366947416338
5fc7ec8b48e2a400068db0de,,v1.0,,,,,
5fc7ec8b48e2a400068db0e2,,v1.0,,-12.407655912004062,50.479186324020496,551.9819111079923,7.592597847654262
5fc7ec8b48e2a400068db0ed,,v1.0,,-168.97072210723536,-50.04756046250478,565.8527227661207,7.577319181509794
5fc7ec8c48e2a400068db0f4,,v1.0,,42.9428323101693,53.09424504215518,552.795266214147,7.592287306839644
5fc7ec8c48e2a400068db0f5,,v1.0,,99.48120348921019,27.640156955047015,548.6118026391259,7.591356474760645
5fc7ec8ae4130000069e2b9a,,v1.0,,,,,
5fc7ec8ae4130000069e2b9c,,v1.0,,,,,
5fc7ec8ae4130000069e2b9e,,v1.0,,174.0576008843622,-48.02995101670118,564.6991050641391,7.5781353491661285
5fc7ec8ae4130000069e2b9d,,v1.0,,124.79180547327393,-9.23185149864864,550.7968729284094,7.58651558458611
5fc7ec8c48e2a400068db0fb,,v1.0,,-55.46246177456638,15.528898400495132,546.6323875274347,7.59168109577213
5fc7ec8c48e2a400068db0fa,,v1.0,,-130.2436931200339,-46.790450306998835,563.9451397606726,7.578645157227667
5fc7ec8d48e2a400068db0fc,,v1.0,,-147.64333328264678,-49.24611929230015,564.9342955922002,7.5781424164351066
5fc7ec8ae4130000069e2ba5,,v1.0,,99.33819789067012,4.273116054751835,548.1383329812361,7.5891775750232116
5fc7ec8be4130000069e2bb4,,v1.0,,-93.6491970887912,-20.438953654935027,552.6522801435176,7.585740299006655
5fc7ec8be4130000069e2bd9,,v1.0,,-68.94875714127167,11.14547959880281,546.1285380923237,7.5917863368293625
5fc7ec8be4130000069e2bf0,,v1.0,,,,,
5fc7ec8be4130000069e2c02,,v1.0,,,,,
5fc7ec8be4130000069e2c13,,v1.0,,85.12186229973845,31.637240894204076,548.990373223186,7.591717585367763
5fc7ec8ce4130000069e2c1b,,v1.0,,,,,
5fc7ec8ce4130000069e2c36,,v1.0,,-114.12798402215645,-44.202469978670116,562.6997372115375,7.579420734763555
5fc7ec8ce4130000069e2c38,,v1.0,,,,,
5fc7ec8ce4130000069e2c3e,,v1.0,,127.7821424802197,-37.6568345553617,560.3060647932698,7.580612974178306
5fc7ec8ce4130000069e2c3d,,v1.0,,-80.78970678312687,-4.434240516481594,548.2072891645203,7.58908705926263
5fc7ec8ce4130000069e2c3c,,v1.0,,-30.865165524541816,25.94580318888377,547.4471540399572,7.592336983932049
5fc7ec8ce4130000069e2c40,,v1.0,,,,,
5fc7ec8ce4130000069e2c4b,,v1.0,,-42.848772402958986,33.25096066899575,548.4939240476378,7.592591721113332
5fc7ec8ce4130000069e2c4d,,v1.0,,-67.9025420114683,-0.5861191594234064,547.4875512366425,7.589813532861461
5fc7ec8ce4130000069e2c51,,v1.0,,38.20366065208092,52.16108907740861,552.6772626138263,7.592222946487491
5fc7ec8ce4130000069e2c5e,,v1.0,,-21.843726310297093,43.70125260957374,550.5504759656378,7.592643174433862
5fc7ec8ce4130000069e2c64,,v1.0,,151.70359348843962,-36.731553930262855,560.2737251783274,7.580430140496473
5fc7ec8ce4130000069e2c6d,,v1.0,,124.80098023733969,-26.834284416270805,556.3663250487962,7.582715438842047
5fc7ec8ce4130000069e2c6c,,v1.0,,,,,
5fc7ec8ce4130000069e2c70,,v1.0,,-141.75982180477163,-52.155311846355815,566.2100255223431,7.577365662017215
5fc7ec8ce4130000069e2c71,,v1.0,,,,,
5fc7ec8de4130000069e2c96,,v1.0,,-106.95908400331989,-24.054125743526708,554.3120962005933,7.584469408593785
5fc7ec8de4130000069e2c95,,v1.0,,,,,
5fc7ec8ee4130000069e2caa,,v1.0,,175.0887932638449,-50.72861691803156,429.45850532233,7.652064615541398
5fc7ec8ee4130000069e2cac,,v1.0,,-123.72794357749095,-49.60545004474289,565.1764967744439,7.5779478920495
5fc7ec8ee4130000069e2cb3,,v1.0,,-80.1057741122894,-16.317652811069657,551.2416152654087,7.586688812652279
5fc7ec8ee4130000069e2cb2,,v1.0,,,,,
5fc7ec8ee4130000069e2cb5,,v1.0,,101.173445830383,-50.05600571497926,407.1366351362776,7.665353675087863
5fc7ec8ee4130000069e2cb4,,v1.0,,,,,
60106f1b0c72a20006004b9f,,v1.0,,-14.680027556028929,-31.459133033543864,557.4457741066608,7.582447496223231
60106f1b0c72a20006004ba3,,v1.0,,133.34933166841333,43.17587590995142,551.0284091674812,7.591983630389316
60106f1b0c72a20006004ba4,,v1.0,,135.9203199904691,50.82677657072511,552.4458824772018,7.592185081853081
60106f1c0c72a20006004bb2,,v1.0,,-115.31206757305684,-15.727378183885664,552.2200307085968,7.585574885279553
60106f1c0c72a20006004bbe,,v1.0,,169.48974367892376,44.94942877439877,551.2549755243936,7.5921549429768955
60106f1d0c72a20006004be1,,v1.0,,29.44202397564938,-27.665329161630908,555.3990797268752,7.58390186586427
60106f1d0c72a20006004bed,,v1.0,,179.494118724923,27.628292402074905,548.2680216132221,7.591731500525082
60106f1d0c72a20006004bf3,,v1.0,,98.21010255764232,43.72303842929058,550.5526724104702,7.592632459643275
60106f1d0c72a20006004bf5,,v1.0,,-19.956028556154234,-46.6818489066637,563.3688405685834,7.579208864497429
60106f1d0c72a20006004bf6,,v1.0,,-81.66603020692183,-43.78173331222319,562.8241295182015,7.5792022895789515
60106f1e0c72a20006004bf8,,v1.0,,64.60848623372702,15.644822037379628,546.6242518714125,7.591680389769207
60106f1e0c72a20006004bfe,,v1.0,,-154.62026657417366,-3.7877860001411583,549.2543500130805,7.58793034970274
60106f1e0c72a20006004bfc,,v1.0,,-124.89527889772451,-39.177214761649104,561.2151526865982,7.5799352276141425
60106f1e0c72a20006004bfb,,v1.0,,160.06941727649667,46.666249985197275,551.5844709265339,7.592174848987999
60106f1e0c72a20006004c02,,v1.0,,-125.8238258630831,-41.47272429970049,562.1399172389047,7.579437959528205
60106f1e0c72a20006004c05,,v1.0,,153.39868875117543,47.39092656218144,551.8343579863258,7.592043057856849
60106f1e0c72a20006004c03,,v1.0,,52.19927056862488,-0.4423976677926152,548.1208033171561,7.589135059594506
60106f1e0c72a20006004c08,,v1.0,,81.82559673723236,42.898887345108406,550.3500430352642,7.592670274614098
60106f1e0c72a20006004c07,,v1.0,,-0.5762903828947153,-27.912384949144084,555.7718301038203,7.583570498323965
